user,location,tweet,Date,Tweet Coordinates
quitccp_jp, 東京都港区港南,"「英国はインド太平洋に参加すべき」#安倍前首相【動画】 
#自由で開かれたインド太平洋 #インド太平洋 #クアッド #QUAD #大西洋憲章 #インド #英国 #軍事
https://t.co/ris4gEbL8C",2020-11-26 02:52:20,
kusuyama31,和歌山県和歌山市に住んでます。,"『#QUAD #安倍外交 成果 ４か国 #中国包囲網』
⇒ https://t.co/Ay5UsQWJof #アメブロ @ameba_officialより",2020-11-26 02:40:33,
kusuyama39,和歌山県 和歌山市,『#QUAD #安倍外交 成果 ４か国 #中国包囲網』 (YUSUKE KUSUYAMA - MULTI MEDIA BLOG !!) #NewsPicks https://t.co/dkCq8SHrs1,2020-11-26 02:38:01,
sabuntama55,,"安倍さん

＃quad 　#香港加油 　#中国共産党 https://t.co/AZvQrKNp8H",2020-11-25 21:05:18,
seigetsushi,関東またはVR,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-25 12:06:52,
Taigaa001,,"RT @IPSJapan: https://t.co/Bvm7PGn9UL
来年1月22日に発効する核禁条約について、これまでの経緯と発効後の焦点について解説したコラム。
The Promise of the Treaty on Prevention of Nuclear We…",2020-11-22 08:54:17,
medeteeena,,"RT @IPSJapan: https://t.co/Bvm7PGn9UL
来年1月22日に発効する核禁条約について、これまでの経緯と発効後の焦点について解説したコラム。
The Promise of the Treaty on Prevention of Nuclear We…",2020-11-22 08:36:50,
nuclearban_jp,,"RT @IPSJapan: https://t.co/Bvm7PGn9UL
来年1月22日に発効する核禁条約について、これまでの経緯と発効後の焦点について解説したコラム。
The Promise of the Treaty on Prevention of Nuclear We…",2020-11-22 08:04:17,
IPSJapan,東京都,"https://t.co/Bvm7PGn9UL
来年1月22日に発効する核禁条約について、これまでの経緯と発効後の焦点について解説したコラム。
The Promise of the Treaty on Prevention of… https://t.co/xOXZDjyrDV",2020-11-21 17:19:04,
myon1024p,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 15:06:21,
IpE0D4GYoQ7lVAP,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 12:09:13,
hi_siriVR,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 08:24:15,
newkey_dy,덕질겜질,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 08:00:52,
NewKey_VR,VR,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:59:57,
MiYu_DESK,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:42:27,
takomonake,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:38:09,
momocovr,福岡,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:38:07,
Kokuryu_Akatuki,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:25:55,
bluesomebeta,しぞーか,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:19:44,
ohurosuto,笑う滝,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:15:32,
Mintaka__,京都↔️名古屋,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:15:22,
_kitsune_tsuki_,東京都,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:14:49,
karie_ozisan,永久機関コンヴィニオン,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 07:05:16,
AokitsuneKT,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 06:36:14,
rikurus,埼玉県入間市,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 02:46:30,
vr_raime,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 02:36:57,
kitsuneVRC,日本 京都,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 02:20:34,
Milierehalha,FF14hades鯖/VRChat/福島県の端,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 02:17:49,
palecat_JP,,"RT @glasses09454853: 新入社員のタケです！😼
Unityでは3DObjectのPlaneをよく使いたくなります！
Planeはただの板だしポリゴン数も少ないよね！と思いがちですが実はそうではありません。なんと200ポリゴンも使用してしまいます。
横倒しのQu…",2020-11-20 02:17:40,
