user,location,tweet,Date,Tweet Coordinates
HedgeyeDDale,"Stamford, CT","@Mitchelldeanand @KeithMcCullough Thanks, Mitch. You're right, multiple views are healthy -- esp. in periods where… https://t.co/Y9DynROCIk",2020-12-09 16:05:09,
sreemoytalukdar,India,"RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 16:04:55,
NiceDrewishFela,"Greenville, SC","Nobody:

Absolutely Nobody:

Colby and Kamara: 

#ridin #tiktok #quad #toddler #toddlers #love #family… https://t.co/PcAslYBayU",2020-12-09 16:03:50,
YukaKoshino,🇺🇸⇄🇯🇵⇄🇬🇧,Sharing Prof. @KS_1013 's op-ed calling for cooperation in international rulemaking for space debris removal among… https://t.co/HoWToVjhHD,2020-12-09 16:00:07,
jmohanmalik,Paradise,"RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 15:58:13,
HedgeyeDDale,"Stamford, CT",@zedtee3 @KeithMcCullough I discuss any/all relevant #Quad projections in my institutional note. Email sales@hedgey… https://t.co/gWwRMglXow,2020-12-09 15:57:48,
timbfc,"Colorado, USA",@realDonaldTrump #QUAD Quit Undermining American Democracy,2020-12-09 15:54:02,
sandeepbaliga,India,"Russia hit out at the 4-nation quadrilateral strategic dialogue or Quad, calling it a “devious policy” by western p… https://t.co/uGc00iIP5d",2020-12-09 15:15:05,
faisal_parla,"Rome, Lazio","RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 15:10:54,
HedgeyeDDale,"Stamford, CT","My other favorite was RE: the #1 lesson we learned from 2020.

Mine = HUMILITY.

Twice this year my #Quad projectio… https://t.co/06BWYBuh6z",2020-12-09 15:02:40,
ameyaprataps,"Mumbai, India",RT @statecraftdaily: The #Quad’s informal nature complements #India’s foreign policy goals of remaining autonomous and non-aligned and enab…,2020-12-09 14:30:12,
statecraftdaily,"Mumbai, India",The #Quad’s informal nature complements #India’s foreign policy goals of remaining autonomous and non-aligned and e… https://t.co/RWY0Z8Stty,2020-12-09 14:30:00,
7lescomen,India,"RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 13:35:04,
duplexdoctorsmn,,The Duplex Doctors are Minnesota's Twin Cities' real estate experts. Call today (612)332-9000… https://t.co/35H53EBmYB,2020-12-09 13:31:13,
sanfunhindu,,"While trying to promote anti-China games by promoting Indo-Pacific strategies by the so-called “#Quad”, the West is… https://t.co/JZpToCJSs2",2020-12-09 12:38:27,
dilllu,Jaipur Rajasthan India,@sidhant Is it valid concern..? #quad #IndoPacific,2020-12-09 11:06:49,
sanahashmi1,"Taipei City, Taiwan","RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 09:34:31,
TheVikasLohchab,"New Delhi, India","RT @dperi84: Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries persistent,…",2020-12-09 09:30:32,
dperi84,"New Delhi, India",@mfa_russia Lavrov: ...at the same time the West is attempting to undermine our close partnership and privileged re… https://t.co/24BMpktTvr,2020-12-09 09:30:16,
dperi84,"New Delhi, India",Sharp comment by @mfa_russia Sergey Lavrov at @Russian_Council: India is currently an object of Western countries p… https://t.co/1VwitPwrxV,2020-12-09 09:29:16,
appfi_ph,Republic of the Philippines,APPFI Research Fellow Lucio Blanco Pitlo III writes for @AsiaMTI on his thoughts on the Quadrilateral Security Dial… https://t.co/nqna1KJ8nS,2020-12-09 07:30:00,
DIBYASINGHABAD1, India,"@globaltimesnews Till #USA lead #NATO &amp; #QUAD  backs #Taiwan,  #China can't have courage to use force against Taiwa… https://t.co/i0VHaSqSPo",2020-12-09 05:32:05,
Amruta_k,New Delhi India,Just the kind of news the #Quad would like to hear. #BRI https://t.co/4AdtiQnJUK,2020-12-09 04:48:12,
Fathead_on_bass,The City of Townsville!,"Here's how it works.  You come at me one at a time and I knock you out with a single punch, alright?

Judo chop!
Ju… https://t.co/OKXVF5yfm3",2020-12-09 04:38:53,
frank11285,,RT @NBRnews: A @thewire_in article on the #US or #Quad coming to India’s assistance on the #India-#China border mentions a webinar organize…,2020-12-08 23:46:57,
SplintersWood,,Personalized #ATV 4 Wheeler Name Sign CNC V Carved Wood Sign https://t.co/B27smUv9YC #Homedecor #Handmade #Quad https://t.co/CRzZ7oY4II,2020-12-08 23:24:54,
crossfiremotor1,"Prestons, Sydney","NEW CROSSFIRE X300 QUAD BIKE
X300 is the latest addition to our growing fleet of ATVs.
Colours: Blue, Green, Red, W… https://t.co/x2RHOR8uik",2020-12-08 23:23:45,
GGRESH,"Washington, DC","RT @Mark3Ds: Navalism redux, mainly Asian section--lots on #IndianNavy, should #RoyalNavy, #MarineNationale be added to #Quad? Much more wi…",2020-12-08 22:43:18,
PatrikMuncaster,West Coast of Canada  ,"RT @NikkeiAsia: OPINION | SUGA AND THE QUAD
Japan's PM will tread carefully in expanding the #Quad's activities to avoid damaging economic…",2020-12-08 21:07:34,
Mark3Ds,"Ottawa, Ontario","Navalism redux, mainly Asian section--lots on #IndianNavy, should #RoyalNavy, #MarineNationale be added to #Quad? M… https://t.co/kSfjcOdBpY",2020-12-08 20:57:10,
timbfc,"Colorado, USA",@realDonaldTrump The only crazy is you Mr One Term. #QUAD  Quit Undoing American Democracy,2020-12-08 20:28:07,
NBRnews,"Seattle, WA & Washington, DC",A @thewire_in article on the #US or #Quad coming to India’s assistance on the #India-#China border mentions a webin… https://t.co/6d15t2DqAT,2020-12-08 20:00:35,
DIBYASINGHABAD1, India,"@globaltimesnews It will be difficult for #China to amalgamate HK with main land. #UKmfg, #USA, #France ,&amp; #Canada… https://t.co/RCYJ1fRfnS",2020-12-08 18:43:24,
superatvtweet,"Madison, IN","How much fun could you have on this @CanAm #Renegade w/ #AssassinatorTires in this spot? 😍😎 #LetsRide 
#superatv… https://t.co/EV28ogPl9x",2020-12-08 18:02:03,
JAB1a,UK,"The Gemfan Hobby Hurricane 51433 freestyle props just love this dense cold air...
#gemfan #droneislife #aikon… https://t.co/tQxJx6lqKr",2020-12-08 16:08:31,
FuJiTaOtoKiChi,"Tokyo, JAPAN","RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 15:49:52,
CSEP_Org,"New Delhi, India","RT @NitikaNayar: To know more on #India’s regional response in #HADR, the SOPs govt and @MEAIndia in particular need to undertake, and how…",2020-12-08 13:54:17,
NitikaNayar,"New Delhi, India","To know more on #India’s regional response in #HADR, the SOPs govt and @MEAIndia in particular need to undertake, a… https://t.co/YunFa5i80E",2020-12-08 13:35:44,
macrohedgecaptl,,RT @HedgeyeDDale: RE: 👇🏾: LOL @ the “harsh winter” #COVID-bear community! In February I was asked by a client how will we account for the v…,2020-12-08 13:07:55,
HarryPotterEX1,Hogwarts,RT @barelyevensmoke: Just alil raze clip. Haven’t been playing her but not gonna lie.been having a BLAST picking her up again. #valorant #v…,2020-12-08 12:19:18,
barelyevensmoke,Twitch,Just alil raze clip. Haven’t been playing her but not gonna lie.been having a BLAST picking her up again. #valorant… https://t.co/Y62mUQolbc,2020-12-08 12:16:00,
RobotConsumer,,"RT @r_frojd: Sheet metal parts are now black oxidized! 😁
Parts manufactured by #Strongd @wensen_he 

#k3lso #quad #quadruped #robotics #pro…",2020-12-08 12:00:05,
ABranger_wife,JAPAN,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 11:40:24,
r_frojd,Sverige,"Sheet metal parts are now black oxidized! 😁
Parts manufactured by #Strongd @wensen_he 

#k3lso #quad #quadruped… https://t.co/YaG15LcOp3",2020-12-08 11:35:21,
7077R33559,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 10:47:37,
LaurelsInc,"Costa Mesa, CA",#QLS #Quad Output 4-20 mA Current #Loop #Splitter / #Retransmitter - Splits 1 input signal into 4 independent 4-20… https://t.co/JzgLiiLKAJ,2020-12-08 10:39:14,
HedgeyeDDale,"Stamford, CT",RE: 👇🏾: LOL @ the “harsh winter” #COVID-bear community! In February I was asked by a client how will we account for… https://t.co/cohRUgPvVy,2020-12-08 10:04:44,
Gentle_azarashi,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 10:04:09,
kanabun_029,日本 岡山,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 10:03:55,
electricvweb,India,"The Cyberquad has tickled the imagination of off-road enthusiasts. How good is this one?

@SideBySideStuff @ATVcom… https://t.co/uGE51hBnaf",2020-12-08 09:29:28,
ROT999999,,"#Motorola Has Launched, Its New Smartphone #MotoG9Power
6.8 Inch HD+ #IPS LCD
#Snapdragon662
64MP+2MP+2MP #Quad Cam… https://t.co/GU7C6nAVkO",2020-12-08 09:07:19,
nanaroku5,心情三派小僧が2002年W杯で脱紅・解脱、保守複眼で世界を再構築し、到達したのは海洋国家連合と大陸蠱毒化、そんな世界がパンパカ学園、姉御さんらがウヒウヒ女学院！,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:52:28,
humansystem,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:47:42,
pingyuanP,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:44:43,
Mark45dominic,,"RT @Journal_INDOPAC: Next Priorities for #Japan’s #FOIP Vision: The #Quad, #ASEAN, and Institutional Linkages in the #IndoPacific, Dr. Kei…",2020-12-08 08:40:23,
bushidanvp,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:37:53,
KatodoStore,,"RT @r_frojd: Back to the drawing board for some of the covers to increase range of motion. Target motion for the is hip +-70°

#k3lso #quad…",2020-12-08 08:37:49,
KatodoStore,,"RT @r_frojd: Some weekend fun! Soldering #mjbots #motues motor controllers! 

#k3lso #quad #quadruped #tmotor #soldering #bldc #robotics #r…",2020-12-08 08:37:22,
RyushiAhnam,Tokushima Japan,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:29:49,
007Akemi,,"RT @Nids1952: ""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP #ASEANOut…",2020-12-08 08:25:31,
Nids1952,東京都新宿区市谷本村町５番1号,"""An Asian NATO: A double-edged phrase"" released!
https://t.co/FM349meG5d

#NIDS #AsianNATO #IndoPacific #FOIP #AOIP… https://t.co/HqDPpAVGJq",2020-12-08 08:20:16,
AAPVora,"Mumbai - Maharashtra, BHARAT.","@htTweetsm @PMOIndia @DrSJaishankar @UN @CDSBipinRawat 
https://t.co/LlhvPEfjy8
Clearly this an attempt to OCCUPY I… https://t.co/A60lcDDFz0",2020-12-08 06:18:14,
gomezchevete,"bay area,ca",📹 #atv #quad #outlandercanam1000 (at California) https://t.co/2ollKw2yX8 https://t.co/WGOhvrhxBg,2020-12-08 00:57:35,
gomezchevete,"bay area,ca",#atv #quad #outlandercanam1000 @ California https://t.co/8JO2U99ol1,2020-12-08 00:57:35,"{'type': 'Point', 'coordinates': [-121.4927, 38.5763]}"
KoujiBear76,"Davenport, FL",My guys and I had some edibles a couple of hours ago and it just took us 40 minutes to put in a simple online food… https://t.co/zWYbB5SkAP,2020-12-08 00:42:46,
JacobusSystems,"Brighton & Hove, UK","RT @r_frojd: The big advantages of Wating for parts. One have time to think about other things 🤓 

#k3lso #quad #quadruped #robotics #reals…",2020-12-07 23:17:45,
orionrobots,"Richmond, Surrey, Uk","RT @r_frojd: The big advantages of Wating for parts. One have time to think about other things 🤓 

#k3lso #quad #quadruped #robotics #reals…",2020-12-07 23:17:15,
SafariMorocco,Marrakech Morocco,"Morocco Private Tours
#SharedTrip  #DésertTours
#Marrakech4x4 #Quad #buggy #CamelTrek
#Japan #chaine #Spain #France… https://t.co/pVMuBHjrW7",2020-12-07 22:52:52,
SafariMorocco,Marrakech Morocco,"Morocco Private Tours
#SharedTrip  #DésertTours
#Marrakech4x4 #Quad #buggy #CamelTrek
#Japan #chaine #Spain #France… https://t.co/wG2ygBtghO",2020-12-07 22:52:51,
gomezchevete,"bay area,ca",📹 #atv #quad #outlandercanam1000 #canam #canam1000 #x3 (at California) https://t.co/Kyqz4L4onW https://t.co/R9qy1en2Qi,2020-12-07 22:06:58,
gomezchevete,"bay area,ca",#atv #quad #outlandercanam1000 #canam #canam1000 #x3 @ California https://t.co/lwNhCTa0DM,2020-12-07 22:06:54,"{'type': 'Point', 'coordinates': [-121.4927, 38.5763]}"
NBRnews,"Seattle, WA & Washington, DC","In a @thewire_in article, NBR counselor Ashley Tellis is cited on the #US or #Quad helping #India with #China. Tell… https://t.co/DnRGUGikWL",2020-12-07 22:00:30,
AaVulic,"Quai d'Orsay, Paris, France","RT @ThomasGomart: Last year in London @ChathamHouse, this year the 36th edition of the #Quad meeting is organised by @SWPBerlin through an…",2020-12-07 21:09:44,
superatvtweet,"Madison, IN",🗞 Ever wondered if you could change your own #ATV tire? It's easy as long as you have the right tools &amp; know what y… https://t.co/flkQk1dJNy,2020-12-07 19:52:21,
Journal_INDOPAC,"Maxwell AFB, Alabama","Next Priorities for #Japan’s #FOIP Vision: The #Quad, #ASEAN, and Institutional Linkages in the #IndoPacific, Dr. K… https://t.co/BUxgdjjJh0",2020-12-07 19:34:08,
morenaxaba,South Africa,"RT @r_frojd: Some weekend fun! Soldering #mjbots #motues motor controllers! 

#k3lso #quad #quadruped #tmotor #soldering #bldc #robotics #r…",2020-12-07 19:26:20,
Journal_INDOPAC,"Maxwell AFB, Alabama","Introduction: A Rules-Based Order for the #IndoPacific?
@ipeterharris , editor, #China #Japan #Australia #USA #FOIP… https://t.co/n3HfaSyPjt",2020-12-07 19:20:02,
r_frojd,Sverige,"The big advantages of Wating for parts. One have time to think about other things 🤓 

#k3lso #quad #quadruped… https://t.co/v0n4egHgAM",2020-12-07 17:36:56,
ThomasGomart,,"Last year in London @ChathamHouse, this year the 36th edition of the #Quad meeting is organised by @SWPBerlin throu… https://t.co/I0V4T76zMe",2020-12-07 17:05:28,
mwgehring,Cambridge,RT @AmritaNarlikar: .@Rory_Medcalf on #minilateral arrangements: #Quad plus other #trilaterals (which all Quad members have); sees these as…,2020-12-07 14:31:35,
AmritaNarlikar,,.@Rory_Medcalf on #minilateral arrangements: #Quad plus other #trilaterals (which all Quad members have); sees thes… https://t.co/F77UcUYWJt,2020-12-07 14:20:49,
iAmJustCruzin,,1 month of closing. Now I have to open? Running on 30 mins of sleep. Thank goodness I got introduced to coffee! #quad,2020-12-07 14:05:46,
sonoftaiwan,Taiwan,"#SolidarityWithAustralia
#IPAC
@ipacglobal

You instead of doing a show on here, better to be armed to cleaning of… https://t.co/yiNZC1LxWj",2020-12-07 13:23:59,
Acalaonfire,,"RT @NikkeiAsia: OPINION | SUGA AND THE QUAD
Japan's PM will tread carefully in expanding the #Quad's activities to avoid damaging economic…",2020-12-07 12:47:30,
sonoftaiwan,Taiwan,"#boycottWW84 after #boycottMulan

Hunter Biden love her.

Hypocrites must get out.

#quad https://t.co/FMcNhodB5h",2020-12-07 12:01:47,
sonoftaiwan,Taiwan,"@mrbcyber The Allies must thinking how use all war tools fight against China.
#quad #Australia #wuhanlan #Taiwan… https://t.co/Eq5AQAoSHq",2020-12-07 11:07:02,
TheKootneeti,"New Delhi, India","24th Edition of Malabar Naval Exercise: The year 2020

Read Nihar Kulkarni

#MalabarExercise #Malabar2020… https://t.co/jmcHmNj9sm",2020-12-07 08:43:23,
r_frojd,Sverige,"Sheet metal parts in progress 🙌#Strongd does the work and it looks great! Will be Black oxidized tomorrow! 

Thanks… https://t.co/ax8KYSF8ST",2020-12-07 08:38:55,
StanfordSAPARC,"Stanford University, Global","RT @NikkeiAsia: OPINION | SUGA AND THE QUAD
Japan's PM will tread carefully in expanding the #Quad's activities to avoid damaging economic…",2020-12-07 02:39:43,
gomezchevete,"bay area,ca",📹 #lol #atv #quad #outlandercanam1000 #canam #canam1000 #x3 #atvs #kickback #nature (at California)… https://t.co/BKV4tn4Ya6,2020-12-07 02:05:29,
gomezchevete,"bay area,ca",#lol #atv #quad #outlandercanam1000 #canam #canam1000 #x3 #atvs #kickback #nature @ California https://t.co/8SIqNQ0iPo,2020-12-07 02:05:24,"{'type': 'Point', 'coordinates': [-121.4927, 38.5763]}"
SafariMorocco,Marrakech Morocco,"Morocco Private Tours
#SharedTrip  #DésertTours
#Marrakech4x4 #Quad #buggy #CamelTrek
#Japan #chaine #Spain #France… https://t.co/qUUUg1j4Qi",2020-12-06 22:52:29,
jroyer98,"Cleveland, OH",Let’s get my boy out there #quad https://t.co/b0MGzsT1YY,2020-12-06 18:07:25,
REHAAN1111,Georgia,India needs to form a similar alliance like #QUAD with Russia .,2020-12-06 16:18:05,
LowSulfurBunker,,"RT @nmfindia: DG NMF, VAdm Pradeep Chauhan in a panel discussion on '#AtmaNirbharBharat : Milestones achieved by the Indian Navy' on @DDInd…",2020-12-06 15:18:25,
nmfindia,"New Delhi, India","DG NMF, VAdm Pradeep Chauhan in a panel discussion on '#AtmaNirbharBharat : Milestones achieved by the Indian Navy'… https://t.co/0zcB32QhrX",2020-12-06 14:50:22,
SQuaR3PaNTS_,"Winnipeg, Manitoba, Canada","When the players line up! 😏

#furykill #quad #cod #coldwar #bocw #blackopscoldwar https://t.co/tAckWHPDrI",2020-12-06 14:46:52,
satishtezaa,"New Delhi, India","RT @samirsaran: From Buyer to Builder: The Indian Navy’s Rocky Road to Self-Reliance

⁦@abhijit227⁩ and Dr Manoj Joshi write for ⁦@orfonlin…",2020-12-06 13:46:35,
satishtezaa,"New Delhi, India",RT @samirsaran: Don’t miss this interaction of @mfullilove and @navdeepsuri with @NaghmaSahar on the #ModiMorrisonSummit #Quad #US #IndoPac…,2020-12-06 13:30:50,
benwimbushSCORD,"Manchester, England",@JonathanPieNews @JonathanPieNews thanks for the raising awareness of #wheelchairservices a subject very close to m… https://t.co/h0mJqfgBtd,2020-12-06 13:24:58,
education_24x7,Delhi,"RT @TranquilityWins: Quad Memories 
5th December 2019, 2 hours about entire 2020 discussions and decisions that made the Official Quad-Pop…",2020-12-06 13:15:53,
IguanaSaharaTo2,"Marrakech Médina, Royaume du M","Morocco Private Tours
#SharedTrip  #DésertTours
#Marrakech4x4 #Quad #buggy #CamelTrek
#Japan #chaine #Spain #France… https://t.co/YWUdyApHrf",2020-12-06 12:36:52,
SafariMorocco,Marrakech Morocco,"Morocco Private Tours
#SharedTrip  #DésertTours
#Marrakech4x4 #Quad #buggy #CamelTrek
#Japan #chaine #Spain #France… https://t.co/0776ZviLfj",2020-12-06 12:15:48,
MKSishere,"Mumbai, India","This #INDvsAUS has been nothing like heated ones in the past. Extreme friendly sportsmanship from both sides.
The… https://t.co/ShhEOaNZeq",2020-12-06 11:32:41,
QuadRebuild18,"Halifax, England",We have been donated a voucher for cakes and cupcakes around £50 from @jadeflude with everything from jammy dodgers… https://t.co/0PT6qwt4Ma,2020-12-06 10:10:55,
BuildersEnglish,halifax,If any of my clients are followers are interested in playing a game of virtual bingo this will help raise money fou… https://t.co/uB9DOcUQh8,2020-12-06 10:08:55,
AndrewDL12,Australia,@AusHCIndia @scg @cricketcomau @CricketAus @AusCG_Mumbai @AusCGKolkata @AusCGChennai @AusDHCIndia Easy Two of the… https://t.co/rZQGJRW2Us,2020-12-06 08:01:25,
gurpreetbulbul,,"RT @SaloniSalil: I write for #FutureDirectionsInternational on the recently concluded #QUAD meeting and #malabar2020.

https://t.co/alhKumb…",2020-12-06 07:36:53,
ankitk__,"कलङ्की , काठमाडौँ , बागमती प्रदेश , नेपाल🇳🇵","RT @archivedPra_: Janab EAM! Please boycott  United Nations now before it's too late. When you have #quad, who cares about UNSC seat?😉 #Mod…",2020-12-06 07:30:46,
