user,location,tweet,Date,Tweet Coordinates
trend_words_jp,,[長期] 桃鉄 https://t.co/IJEgpx35jx 【流速:6.0ツイート/分】,2020-11-18 19:29:44,
trend_words_jp,,#HappyRukiDay 瑠姫くん 誕生日おめでとう https://t.co/lA2wsMVzAG 【流速:3.3ツイート/分】,2020-11-18 19:29:43,
trend_words_jp,,山田哲人残留 7年35億 https://t.co/0HgLdlIjsD 【流速:12.3ツイート/分】,2020-11-18 19:29:42,
trend_words_jp,,桃鉄 https://t.co/IJEgpx35jx 【流速:15.8ツイート/分】,2020-11-18 16:59:01,
trend_words_jp,,[長期] JO1 / Shine A Light / Starlight / Safety Zone / MONSTAR / Be With You (足跡) https://t.co/Qd9eNlqZWD 【流速:9.1ツイート/分】,2020-11-18 16:59:00,
trend_words_jp,,[長期] 瑠姫くん #HappyRukiDay #JO1白岩瑠姫誕生祭 誕生日おめでとうございます JAM 王子 https://t.co/DzTkFsFrF8 【流速:49.0ツイート/分】,2020-11-18 16:58:59,
trend_words_jp,,源田くん イケメン https://t.co/Dqy58vLfXK 【流速:21.4ツイート/分】,2020-11-18 15:58:46,
trend_words_jp,,いつもJAM 王子 https://t.co/iEG1TSVO5l 【流速:24.1ツイート/分】,2020-11-18 15:58:45,
trend_words_jp,,#メンズ校 #源ちゃん回 藤木先輩 #なにわ男子 https://t.co/BXWyaHdt3s 【流速:130.0ツイート/分】,2020-11-18 15:58:44,
trend_words_jp,,[長期] 瑠姫くん #HappyRukiDay #JO1白岩瑠姫誕生祭 誕生日おめでとうございます 大好き 23歳 https://t.co/bQI27VJu3s 【流速:187.7ツイート/分】,2020-11-18 15:58:43,
trend_words_jp,,[長期] 嫌いボタン 実装 https://t.co/DXrQuPdmlp 【流速:171.2ツイート/分】,2020-11-18 14:53:47,
trend_words_jp,,野呂佳代 結婚 https://t.co/ZL151zpage 【流速:20.7ツイート/分】,2020-11-18 14:53:45,
trend_words_jp,,#HappyRukiDay #JO1白岩瑠姫誕生祭 瑠姫くん https://t.co/j6xPjOGYqa 【流速:56.4ツイート/分】,2020-11-18 14:53:44,
trend_words_jp,,[長期] ボタン 嫌い 実装さ Twitter https://t.co/DXrQuPdmlp 【流速:232.7ツイート/分】,2020-11-18 14:03:01,
trend_words_jp,,野呂佳代 #夜なラブ 婚約発表 #中居正広 https://t.co/0g1ReFwgjF 【流速:219.1ツイート/分】,2020-11-18 14:03:00,
trend_words_jp,,壁ドン https://t.co/LHgg0WG8rp 【流速:31.6ツイート/分】,2020-11-18 14:02:59,
trend_words_jp,,JO1 / Shine A Light / Starlight / Safety Zone / MONSTAR / Be https://t.co/PUV7GRnhcx 【流速:23.7ツイート/分】,2020-11-18 13:18:41,
SR_Nico_TAMA,,"「 #なび東京 」さんに於ける「二子玉川」での検索結果。(^_^)v↓
https://t.co/3pDPs89jwW",2020-11-18 12:51:04,
trend_words_jp,,[長期] コロナ急増、Gotoトラベルが「きっかけ」 日本医師会長(朝日新聞デジタル) https://t.co/4tJQM1L3hm 【流速:9.3ツイート/分】,2020-11-18 12:35:19,
trend_words_jp,,#pop_a #ジェジュン #古家正亨 BREAKING DAWN https://t.co/g8tw0nlpA9 【流速:88.3ツイート/分】,2020-11-18 12:35:18,
trend_words_jp,,[長期] ボタン 実装 嫌い Twitter https://t.co/emFimmNEuR 【流速:225.4ツイート/分】,2020-11-18 12:35:17,
