user,location,tweet,Date,Tweet Coordinates
jhalbrecht,Mesa,"RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-09 01:31:36,
theguybieber,"Gilbert, AZ","RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-09 01:28:25,
EuropeMatsunaga,,His #HAND is wrapped tape because he is #quad wheelchair tennis player. Quad player has disability of hand.… https://t.co/9CAb1WK0kn,2021-01-09 00:15:08,
247robby,Apeldoorn (GLD) Holland,"[84] #075 Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/7gZlJRvZol",2021-01-08 22:49:54,
mrbuilddevops,,the 12 core ryzen is only 100 more and is faster than 18 core? for vms they even out - the 18 core use more elec ha… https://t.co/zDQzK6cBKC,2021-01-08 22:33:52,
Gizchina,"Qingdao, China",Coolpad Cool S goes official with Helio P60 and 48MP Quad-Camera #CoolpadCoolS #HelioP60 #Quad-Camera #news https://t.co/aUOSr9kMYk,2021-01-08 21:40:56,
LuAmbrose618,"St Louis, MO","RT @LuAmbrose618: 🔥🔥 Quarantine Quad now available on @SoundCloud. Please like, stream, and share. https://t.co/Pbyx33IYne  💜💜 #rap #bars #…",2021-01-08 21:31:47,
DRM_Cynic,,hit my best clip on cold war last night in @spract stream. nasty quad feed into 3 more for the 7 man feed!! blow th… https://t.co/zqTwxlBc8S,2021-01-08 20:33:06,
OskarRamajo,,"RT @r_frojd: It's all about the details! 😃
Test assembly in progress 
#k3lso #quad #quadruped #cnc #robotics https://t.co/3PMNzs5Q2J",2021-01-08 19:28:20,
CameraDroneSpot,"Atlanta, GA","RT @inhinito: 🔊 #Flight in #thessaloniki by Bob Corey 🕊️
🌲🌳🍃  #drone #drones #dji #dronevideo #dronevideography #quad  #ドローン #ドローン女子 #inhin…",2021-01-08 19:00:19,
15thCole,"Pennsylvania, USA",i was #smacking off dat #Swisher #session 🤣🤣🤣@yaxboixhunter #quad https://t.co/VUILzlRn78,2021-01-08 18:42:50,
247robby,Apeldoorn (GLD) Holland,"[54] #Almere Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/ZRObXdwMKA",2021-01-08 18:31:24,
rosorg,,"RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-08 18:23:21,
Nikitas_io,Greece,"RT @inhinito: 🔊 #Flight in #thessaloniki by Bob Corey 🕊️
🌲🌳🍃  #drone #drones #dji #dronevideo #dronevideography #quad  #ドローン #ドローン女子 #inhin…",2021-01-08 18:09:14,
DIVYAAM_1979,India,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-08 18:09:11,
demonpowersport,"Markham, Ontario","@_csmiiith14 Knows How To Put A Good Show! 😅
Can Am X3 Equipped with Demon X-Treme Axles! 👊

#Polaris #Canam… https://t.co/y7KrwQWwBS",2021-01-08 17:36:07,
RIVAmotorsports,"Pompano Beach, FL",Adventure more on the 2021 #Kawasaki Brute Force®! The #BruteForce 750 4x4i #ATV is powered by a fuel-injected 749c… https://t.co/zdRtirVsXu,2021-01-08 17:28:21,
HuismanAuctions,"Elk Grove, CA",📣Featured Item! Lot # 212: HONDA SPORTRAX 90. 👉Find it here https://t.co/GF9zeydCY8 #atv #offroad #quad #atvlife… https://t.co/tfotzzZnal,2021-01-08 17:00:14,
r_frojd,Sverige,"Test assembly! Everything fitted perfectly! 😇

#k3lso #quad #quadruped #robotics #cnc #strongd #ros @hackadayio… https://t.co/O5tmnwFzEE",2021-01-08 16:12:14,
keithhenning,United States,"RT @r_frojd: It's all about the details! 😃
Test assembly in progress 
#k3lso #quad #quadruped #cnc #robotics https://t.co/3PMNzs5Q2J",2021-01-08 15:39:53,
Openthemag,New Delhi,"RT @sudeeppaul: For @Openthemag's #Forecast2021 Issue, I write on the global geopolitical outlook and especially how the world could look f…",2021-01-08 15:21:17,
Oliver_trimps,Nigeria,"🖤🐺F.R.I.D.A.Y.🐺🖤
•
•
Take a peek 🌚
•
•
#legday #leg #quads #quad #fitfam #train #gym #fitnessjourney #friday #2021… https://t.co/UnPknmtjQg",2021-01-08 14:53:25,
jarain78,"Valencia, España","RT @r_frojd: It's all about the details! 😃
Test assembly in progress 
#k3lso #quad #quadruped #cnc #robotics https://t.co/3PMNzs5Q2J",2021-01-08 14:50:21,
r_frojd,Sverige,"It's all about the details! 😃
Test assembly in progress 
#k3lso #quad #quadruped #cnc #robotics https://t.co/3PMNzs5Q2J",2021-01-08 14:32:18,
247robby,Apeldoorn (GLD) Holland,"[9] #Flevo Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/zwvFgzSGD3",2021-01-08 14:21:24,
sudeeppaul,New Delhi,"For @Openthemag's #Forecast2021 Issue, I write on the global geopolitical outlook and especially how the world coul… https://t.co/LHpvAQxHGO",2021-01-08 13:00:22,
FBiavati,Eugene - Oregon,"RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-08 12:47:20,
TheOldHiTech,"Fort Worth, TX",RT @TheOldHiTech: Last Comps clip from MW by me #WeAreDemon @TheTeamDemon @UTAEsports #COD #MW #CallofDutyModernWarfare #CallOfDuty #Modern…,2021-01-08 11:15:16,
DPVidz91,"England, United Kingdom","Resurgence Quad Win 🏆
#resurgence #win #callofduty #cod #modernwarfare #mw #coldwar #coldwarclips #blackopscoldwar… https://t.co/WV0wG3gj4Q",2021-01-08 10:51:22,
AtvOur,"Lawton, MI","Need a few minutes playing on our #quad. 

https://t.co/C1gfKRMqdB

Follow us on #youtube 
#yamaha… https://t.co/9wyEhLd4qs",2021-01-08 10:17:14,
AtvOur,"Lawton, MI",Had a great time riding for a few minutes. #atv  #atvriding #quad #snow #Michigan  https://t.co/BtnvRtKFWs,2021-01-08 10:09:07,
QuadNations,"New Delhi, India",The #QUAD organization strongly condemns the violence in the US Congress. The transfer of power of the President in… https://t.co/BEgPWXjcjN,2021-01-08 08:14:57,
Harry_Robots,"Renton, WA","RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-08 08:06:23,
korken89,"Luleå, Sweden","RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-08 07:37:29,
247robby,Apeldoorn (GLD) Holland,"[96] #DR Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/MLXY7JcYTs",2021-01-08 01:42:58,
WorldRobotDay,,"RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-07 21:05:25,
StratosRobotics,"Blue Earth, MN","RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-07 20:50:25,
keithhenning,United States,"RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-07 19:04:33,
OpenRoboticsOrg,"Mountain View, CA","RT @r_frojd: I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the Featured P…",2021-01-07 18:45:19,
r_frojd,Sverige,"I just posted K3lso quadruped on @hackadayio will try to update this as we go! 🙂
https://t.co/nHgHXYu9sE
Got on the… https://t.co/K73R5V1jqw",2021-01-07 17:31:17,
demonpowersport,"Markham, Ontario","Awesome Pic 📸 from Our Friend @meganoffroad 🇺🇸

#Polaris #Canam #Yamaha #DemonPowersports #DemonAxles #Atv #Utv… https://t.co/KZCrItIRua",2021-01-07 17:24:07,
dhanuraj,Cochin India,RT @CPPRIndia: #CPPRIndia's Varshini Sridhar and @gazihassan write about India’s relationship with the Quad and how its broader strategy wi…,2021-01-07 17:09:16,
indiaonthe_move,,"https://t.co/hPSYXHkVLR 

In this very lucid piece @Eeta explains why the Russian S-400 deal is detrimental to Indi… https://t.co/5jN21mAeVD",2021-01-07 16:30:00,
IronFalcon77,I'm with Elvis - everywhere,RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-07 16:24:48,
haqsmusings,"Silicon Valley, CA","@Imran46118744 #Pakistan is not part of BECA, LEMOA, CISMOS, COMCASA type strategic agreements #US has with #India.… https://t.co/uC1fTAl264",2021-01-07 16:22:25,
LipzzLyrical,Detroit,#Quad #Studio #NewYork I’ll see you soon we cookin up the remedy! #Detroit #Lyricallipzz #follow #rap #emcee… https://t.co/jrtYc5R2QO,2021-01-07 15:09:26,
KaliBisco,"Moab, Utah","WHICH WOULD YOU CHOOSE...
if you lived in Moab and could spend as much time as you want outside?

📱 435.260.9906 
📨… https://t.co/mNQb3qg7Dt",2021-01-07 15:06:03,
ROBANDTHEMOB,,"@harrismonkey Sorry to be pedantic, but surely that’s 2 bikes ? #Quad 🤔",2021-01-07 13:50:15,
CPR_India,New Delhi,"As #Quad prepares to meet the Chinese challenge, there's a need to study the strategic implications of #Pakistan’s… https://t.co/JBjrxRQApa",2021-01-07 13:00:00,
billdavieshonda,Herefordshire,"Jack Frost is about, beautiful morning #frosty #coldstart #honda #quad https://t.co/1Vy8oNBgqF",2021-01-07 10:03:22,
BlackBe05541544,,"RT @MastooraHijazi: Oldest &amp; largest democracies, most defining partnership of 21st century, stalwarts of #QUAD and champions of free, open…",2021-01-07 09:34:37,
SmackMobility,"2-4, rue du fer à moulin,Paris",We love our #business and offer the best quality and friendly service to our client’s. Check out our collection for… https://t.co/fYV5EsInUO,2021-01-07 08:57:28,
MastooraHijazi,,"Oldest &amp; largest democracies, most defining partnership of 21st century, stalwarts of #QUAD and champions of free,… https://t.co/yui9vSjfdC",2021-01-07 06:54:42,
satishtezaa,"New Delhi, India","RT @abhijit227: When all is said and done, more is 'said' than 'done'. #QUAD",2021-01-07 06:41:50,
ccpexposed,,"RT @Wang_GuiHua: #Japan, #US to boost defense ties with #Europe in #IndoPacific

Japan &amp; the #UnitedStates have welcomed planned naval depl…",2021-01-07 06:17:00,
Wang_GuiHua,,"#Japan, #US to boost defense ties with #Europe in #IndoPacific

Japan &amp; the #UnitedStates have welcomed planned nav… https://t.co/pH2AwnVvwx",2021-01-07 05:08:22,
TradeFlags,"Wien, Österreich",#GoldenCross $QUAD at 4.03 R8  HiLo 41% hold fwdPE 9.4 DIV N/A #Quad Graph #stocks #trading #finance #market… https://t.co/lDQRUJkl7Y,2021-01-07 04:46:57,
247robby,Apeldoorn (GLD) Holland,"[260] #Amersfoort Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/kcED9gvd8o",2021-01-06 23:45:25,
MookLoudSpeaker,EARTH,Thought this was #Quad #MarriedtoMedicine #M2M https://t.co/DTT5EPzKdw,2021-01-06 22:23:51,
byeskumara,India,"MEDIA &amp; SOCIAL MEDIA CRISIS. EPISODE-LW25a #QUAD 

#MalabarDrill shaken China &amp; Pak

Indian #INSShakti #USS John 
S… https://t.co/sS7swZizt6",2021-01-06 20:55:32,
demonpowersport,"Markham, Ontario","Wheels Up Wednesday @mr_rubicon500📸
Honda Rubicon 500 Equipped with Demon Axles!👊
#Polaris #Canam #Yamaha… https://t.co/eN4jijbScf",2021-01-06 20:14:17,
G4LSquad,,RT @xcreex1: When your king bounty but you have an inch to be aggressive 😅#mongoose #quad #4wheeler #callofduty #warzone #twitch #twitchstr…,2021-01-06 19:47:20,
XboxInfos,World Wide Web,RT @xcreex1: When your king bounty but you have an inch to be aggressive 😅#mongoose #quad #4wheeler #callofduty #warzone #twitch #twitchstr…,2021-01-06 19:37:31,
TwitchBuds,,RT @xcreex1: When your king bounty but you have an inch to be aggressive 😅#mongoose #quad #4wheeler #callofduty #warzone #twitch #twitchstr…,2021-01-06 19:37:21,
xcreex1,,When your king bounty but you have an inch to be aggressive 😅#mongoose #quad #4wheeler #callofduty #warzone #twitch… https://t.co/RbXVMY956G,2021-01-06 19:36:32,
haleighdiana,"Washington, DC","Biden administration's view of India, and the future of the next four years. I will post snippets of my summary rep… https://t.co/WPH52ldwJW",2021-01-06 18:15:42,
DrGovindGaurav,"Prayagraj, India","#ASEAN can play a pivotal role in shaping the security architecture in the #IndoPacific region. Hence, it is an urg… https://t.co/3r2gnjiDwV",2021-01-06 17:10:21,
moaazawan_cpec,,"#Quad Alliance, not good for the oceans. It will channel our resources towards #weapons instead of fighting… https://t.co/LrHftmIlEG",2021-01-06 16:28:47,
stlberg,Gävle,"First win on Rebirth Island. With Gille89, Mygga and a random player. #PS4 #RebirthIsland #Win #Warzone #Quad
https://t.co/Q3nTsOI0Ua",2021-01-06 15:39:53,
grey_glint,"Guwahati, India","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-06 15:34:47,
gosaliya_ashik,"New Delhi, India",The newly enacted US National Defense Authorization Act puts #Quad on the front of military coop in #IndoPacific by… https://t.co/l76LnTBQsG,2021-01-06 13:59:48,
josephbvarner,ON,RT @jppjagannath1: Speaking at #ISAS-#SPF Panel Discussion on #Institutionalising the #Quad on 20th January https://t.co/0xE2HLMDu9  @ISASN…,2021-01-06 12:36:59,
AravindAnandS,Kochi,RT @CPPRIndia: #CPPRIndia's Varshini Sridhar and @gazihassan write about India’s relationship with the Quad and how its broader strategy wi…,2021-01-06 11:02:43,
jpzach,"Thrissur, Kerala, India",RT @CPPRIndia: #CPPRIndia's Varshini Sridhar and @gazihassan write about India’s relationship with the Quad and how its broader strategy wi…,2021-01-06 10:37:25,
CPPRIndia,"Cochin, India",#CPPRIndia's Varshini Sridhar and @gazihassan write about India’s relationship with the Quad and how its broader st… https://t.co/GUzY3tAqFE,2021-01-06 10:27:50,
mahimaduggal,India,RT @jppjagannath1: Speaking at #ISAS-#SPF Panel Discussion on #Institutionalising the #Quad on 20th January https://t.co/0xE2HLMDu9  @ISASN…,2021-01-06 10:17:15,
JapanProgramVUB,Brussels,"RT @CelinePajon: Delighted to have contributed a chapter to this special issue, focusing on #France and the #Quad in the #IndoPacific! Than…",2021-01-06 08:59:13,
trippin_free,Astral Realm ,"@James_TF141 morning J 🙃
#Quad &amp; #Dirtbike skill. 😜 https://t.co/ZQq5R1MTdj",2021-01-06 08:54:00,
jppjagannath1,,Speaking at #ISAS-#SPF Panel Discussion on #Institutionalising the #Quad on 20th January https://t.co/0xE2HLMDu9… https://t.co/sR2oaNyTSC,2021-01-06 07:44:07,
IPDefenseForum,"Halawa, HI",#India and #Russia have gone through several ups and downs in their decades-old #bilateral relationship. The two ap… https://t.co/WjFzhh3GHJ,2021-01-06 05:41:00,
BharatSimha1,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-06 04:53:56,
IndiaKaPrahari,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-06 04:48:18,
VishakhaBansal_,,“Australia in prticulr ws sceptical of d need 4 a #Quad &amp; it ws wary of upsetng diplomatic relations with #China.Th… https://t.co/Rldp1BkDgE,2021-01-06 04:43:18,
VishakhaBansal_,,"#India’s 2nd Military Front Agst #China – China is Bound 2 b jittery over #Quad

The Japanese FM said in a separat… https://t.co/yBMoleNp2n",2021-01-06 04:43:16,
aroravineetaror,Gurgaon,Its not about a virus from China; it seems like China (its leadership) is a Virus! We need to figure out a vaccine… https://t.co/IF2mtU8Rdd,2021-01-06 01:13:52,
15thCole,"Pennsylvania, USA","sum new music be nice to drop.. too bad #EP not around till #ValentinesDay 😢😢💔

#Geico #tuesdayvibe #cole @QUAD4Ent… https://t.co/wmRfyMgDXY",2021-01-05 23:53:02,
BudgetGlam_Babe,Utah,"New videos are now up on my channels

@lorealparis #loreal #eyeshadow #quad @ritzcrackers #homemmade https://t.co/JS6pHn3Qwz",2021-01-05 21:31:01,
Mark45dominic,,"RT @Journal_INDOPAC: Turning to the Ancients for Modern Foreign Policy by @DrGunaRock @AssociationofI6 
#IndoPacific #internationalrelation…",2021-01-05 20:41:00,
Journal_INDOPAC,"Maxwell AFB, Alabama","Turning to the Ancients for Modern Foreign Policy by @DrGunaRock @AssociationofI6 
#IndoPacific… https://t.co/s5NPZZtdL4",2021-01-05 20:33:32,
LegalKant, Paris,"India Russia ties are now at its worst

India-Russia annual summit postponed

Russia's silence on Chinese aggressio… https://t.co/6Z4GLAHxiA",2021-01-05 20:12:33,
ADUmedia,"New Delhi, India","India enters 2021 with military challenges created in 2020 https://t.co/FSqVBjqFWF #IndianNavy
#ChineseNavy… https://t.co/tjUya2IfBS",2021-01-05 19:33:14,
vishaLB15493949,"Jammu, Jammu And Kashmir",RT @vishaLB15493949: QUAD....message to our neighbors... Stay at your place quietly. #QUAD #IndianArmedForces. https://t.co/NG8j2kpivR,2021-01-05 18:00:37,
RukhsanaKhan80,,"#China occupied #Tibet border with #India is India’s first Military Front against China.

Quadrilateral Security Di… https://t.co/vVJGwkvTpY",2021-01-05 17:54:56,
kotnis_dr,,“Australia in prticulr ws sceptical of d need 4 a #Quad &amp; it ws wary of upsetng diplomatic relations with #China.Th… https://t.co/jhhzBaoLqT,2021-01-05 17:52:16,
kotnis_dr,,"#India’s 2nd Military Front Agst #China – China is Bound 2 b jittery over #Quad

The Japanese FM said in a separat… https://t.co/LbxsbIjWHI",2021-01-05 17:52:14,
demonpowersport,"Markham, Ontario","Maverick Monday with @jasonweller @wellerracing 🎥

Can Am X3 Equipped with Demon XHD Axles! 👊

#Polaris #Canam… https://t.co/06DpKpXdvQ",2021-01-05 17:34:28,
LaurelsInc,"Costa Mesa, CA",#QLS #Quad Output 4-20 mA Current #Loop #Splitter / #Retransmitter - Splits 1 input signal into 4 independent 4-20… https://t.co/CSd7sKhIsL,2021-01-05 17:19:34,
abdooalaly,,"RT @Russell_Poppi: Bad quad dude can't be stopped 💪😎🖕.
#quad #rider #quadrunner #cops #security #getoffme #ifoughtthelaw #toostrong #toodru…",2021-01-05 14:53:21,
Russell_Poppi,Southern California,"Bad quad dude can't be stopped 💪😎🖕.
#quad #rider #quadrunner #cops #security #getoffme #ifoughtthelaw #toostrong… https://t.co/RTPPzEPdfO",2021-01-05 14:44:53,
iotcybersec24,"New York, USA","👉 $1,549.95 👈
HP Spectre x360 13t Touch Laptop i78550U Quad Core16GB RAM512GB SSD133 IPS @iotcybersec24 

#HP… https://t.co/hFdL2CXJ4z",2021-01-05 14:39:52,
247robby,Apeldoorn (GLD) Holland,"[478] #Promo Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/SwcagQCzSd",2021-01-05 11:47:12,
isawhneyrahul,,"#Quad is #India’s second military front agst #China. China is Bound to be jittery over Quad

Quad is d solution dev… https://t.co/8Dcr61vQGm",2021-01-05 11:34:27,
iShivaniPant,,"#Quad – #India’s Second Military Front Against #China. China is Bound to be jittery over Quad

The navies of… https://t.co/33Bjns9hlo",2021-01-05 11:31:16,
byeskumara,India,"#GLOBEandMEDIA -1E 
BRAKING: CHINA CRISIS
China's economy colapsed

#Trump stringent TRADE WAR 
#Modi stern warning… https://t.co/bPO54wszby",2021-01-05 10:54:03,
BKanad,"Jambudwipe, Bharatkhande","#QUAD is a joke ? 

@suhasinih @Swamy39 @Chellaney 

#China",2021-01-05 09:59:35,
colebridgetrust,"Solihull, England",@WMPolice are urging people to report people illegally owning / riding #quad bikes &amp; #scrambler bikes. Call 101. Of… https://t.co/y1u3lEONq0,2021-01-05 09:33:43,
DhankarSunena,"Pulwama, Jammu And Kashmir","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-05 08:59:11,
NagraKamaldeep,,"#India’s Second Military Front Against #China – China Is Bound To Be Jittery Over #Quad

“The Quad comes about as a… https://t.co/e8RumUVIa9",2021-01-05 07:14:53,
ZaheenIrfan,,"#Quad is #India’s second military front agst #China. China is Bound to be jittery over Quad

Quad is d solution dev… https://t.co/IKAPoBzjge",2021-01-05 07:13:09,
iMohsinDar,,"#Quad – #India’s Second Military Front Against #China. China is Bound to be jittery over Quad

The navies of… https://t.co/8fz6Klsc2i",2021-01-05 07:10:23,
satishtezaa,"New Delhi, India","RT @abhijit227: When all is said and done, more is 'said' than 'done'. #QUAD",2021-01-05 05:43:11,
CSadhvi,"निज़ामुद्दीन पश्चिम, नई दिल्ली","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-05 04:12:26,
india_narrative,Delhi,#QUAD shows a strong resolve to counter #China’s increasing military and political influence in the Indian Ocean Re… https://t.co/v61QdfNXTV,2021-01-05 03:30:00,
